date;location_id;Parameter samengevoegd;scenario_name;unit;Value
14-2-1913;85;Waterstand;Rust 2050;m;10,7
15-2-1913;85;Waterstand;Rust 2050;m;10,44
16-2-1913;85;Waterstand;Rust 2050;m;10,21
17-2-1913;85;Waterstand;Rust 2050;m;10
18-2-1913;85;Waterstand;Rust 2050;m;9,84
19-2-1913;85;Waterstand;Rust 2050;m;9,69
20-2-1913;85;Waterstand;Rust 2050;m;9,53
21-2-1913;85;Waterstand;Rust 2050;m;9,39
22-2-1913;85;Waterstand;Rust 2050;m;9,25
23-2-1913;85;Waterstand;Rust 2050;m;9,12
24-2-1913;85;Waterstand;Rust 2050;m;9,01
25-2-1913;85;Waterstand;Rust 2050;m;8,96
26-2-1913;85;Waterstand;Rust 2050;m;8,91
27-2-1913;85;Waterstand;Rust 2050;m;8,84
28-2-1913;85;Waterstand;Rust 2050;m;8,8
1-3-1913;85;Waterstand;Rust 2050;m;8,77
2-3-1913;85;Waterstand;Rust 2050;m;8,75
3-3-1913;85;Waterstand;Rust 2050;m;8,72
4-3-1913;85;Waterstand;Rust 2050;m;8,7
5-3-1913;85;Waterstand;Rust 2050;m;8,7
6-3-1913;85;Waterstand;Rust 2050;m;8,7
7-3-1913;85;Waterstand;Rust 2050;m;8,69
8-3-1913;85;Waterstand;Rust 2050;m;8,7
9-3-1913;85;Waterstand;Rust 2050;m;8,81
10-3-1913;85;Waterstand;Rust 2050;m;8,96
11-3-1913;85;Waterstand;Rust 2050;m;9,07
12-3-1913;85;Waterstand;Rust 2050;m;9,15
13-3-1913;85;Waterstand;Rust 2050;m;9,19
14-3-1913;85;Waterstand;Rust 2050;m;9,15
15-3-1913;85;Waterstand;Rust 2050;m;9,07
16-3-1913;85;Waterstand;Rust 2050;m;8,99
17-3-1913;85;Waterstand;Rust 2050;m;8,97
18-3-1913;85;Waterstand;Rust 2050;m;9,02
19-3-1913;85;Waterstand;Rust 2050;m;9,06
20-3-1913;85;Waterstand;Rust 2050;m;9,06
21-3-1913;85;Waterstand;Rust 2050;m;9,05
22-3-1913;85;Waterstand;Rust 2050;m;9,05
23-3-1913;85;Waterstand;Rust 2050;m;9,11
24-3-1913;85;Waterstand;Rust 2050;m;9,39
25-3-1913;85;Waterstand;Rust 2050;m;9,98
26-3-1913;85;Waterstand;Rust 2050;m;10,53
27-3-1913;85;Waterstand;Rust 2050;m;10,8
28-3-1913;85;Waterstand;Rust 2050;m;10,92
29-3-1913;85;Waterstand;Rust 2050;m;10,86
30-3-1913;85;Waterstand;Rust 2050;m;10,65
31-3-1913;85;Waterstand;Rust 2050;m;10,39
1-4-1913;85;Waterstand;Rust 2050;m;10,15
2-4-1913;85;Waterstand;Rust 2050;m;9,93
3-4-1913;85;Waterstand;Rust 2050;m;9,73
4-4-1913;85;Waterstand;Rust 2050;m;9,55
5-4-1913;85;Waterstand;Rust 2050;m;9,45
6-4-1913;85;Waterstand;Rust 2050;m;9,4
7-4-1913;85;Waterstand;Rust 2050;m;9,35
8-4-1913;85;Waterstand;Rust 2050;m;9,33
9-4-1913;85;Waterstand;Rust 2050;m;9,29
10-4-1913;85;Waterstand;Rust 2050;m;9,24
11-4-1913;85;Waterstand;Rust 2050;m;9,19
12-4-1913;85;Waterstand;Rust 2050;m;9,14
13-4-1913;85;Waterstand;Rust 2050;m;9,14
14-4-1913;85;Waterstand;Rust 2050;m;9,09
15-4-1913;85;Waterstand;Rust 2050;m;9,05
16-4-1913;85;Waterstand;Rust 2050;m;9,05
17-4-1913;85;Waterstand;Rust 2050;m;9,12
18-4-1913;85;Waterstand;Rust 2050;m;9,2
19-4-1913;85;Waterstand;Rust 2050;m;9,22
20-4-1913;85;Waterstand;Rust 2050;m;9,27
21-4-1913;85;Waterstand;Rust 2050;m;9,45
22-4-1913;85;Waterstand;Rust 2050;m;9,76
23-4-1913;85;Waterstand;Rust 2050;m;10,12
24-4-1913;85;Waterstand;Rust 2050;m;10,33
25-4-1913;85;Waterstand;Rust 2050;m;10,35
26-4-1913;85;Waterstand;Rust 2050;m;10,24
27-4-1913;85;Waterstand;Rust 2050;m;10,07
28-4-1913;85;Waterstand;Rust 2050;m;9,91
29-4-1913;85;Waterstand;Rust 2050;m;9,8
30-4-1913;85;Waterstand;Rust 2050;m;9,72
1-5-1913;85;Waterstand;Rust 2050;m;9,59
2-5-1913;85;Waterstand;Rust 2050;m;9,48
3-5-1913;85;Waterstand;Rust 2050;m;9,41
4-5-1913;85;Waterstand;Rust 2050;m;9,4
5-5-1913;85;Waterstand;Rust 2050;m;9,43
6-5-1913;85;Waterstand;Rust 2050;m;9,5
7-5-1913;85;Waterstand;Rust 2050;m;9,57
8-5-1913;85;Waterstand;Rust 2050;m;9,63
9-5-1913;85;Waterstand;Rust 2050;m;9,74
10-5-1913;85;Waterstand;Rust 2050;m;9,92
11-5-1913;85;Waterstand;Rust 2050;m;10
12-5-1913;85;Waterstand;Rust 2050;m;9,94
13-5-1913;85;Waterstand;Rust 2050;m;9,91
14-5-1913;85;Waterstand;Rust 2050;m;9,99
15-5-1913;85;Waterstand;Rust 2050;m;10,05
16-5-1913;85;Waterstand;Rust 2050;m;10,02
17-5-1913;85;Waterstand;Rust 2050;m;9,87
18-5-1913;85;Waterstand;Rust 2050;m;9,69
19-5-1913;85;Waterstand;Rust 2050;m;9,54
20-5-1913;85;Waterstand;Rust 2050;m;9,46
21-5-1913;85;Waterstand;Rust 2050;m;9,45
22-5-1913;85;Waterstand;Rust 2050;m;9,42
23-5-1913;85;Waterstand;Rust 2050;m;9,38
24-5-1913;85;Waterstand;Rust 2050;m;9,33
25-5-1913;85;Waterstand;Rust 2050;m;9,27
26-5-1913;85;Waterstand;Rust 2050;m;9,19
27-5-1913;85;Waterstand;Rust 2050;m;9,08
28-5-1913;85;Waterstand;Rust 2050;m;9,02
29-5-1913;85;Waterstand;Rust 2050;m;9
30-5-1913;85;Waterstand;Rust 2050;m;8,96
31-5-1913;85;Waterstand;Rust 2050;m;8,92
1-6-1913;85;Waterstand;Rust 2050;m;8,89
2-6-1913;85;Waterstand;Rust 2050;m;8,87
3-6-1913;85;Waterstand;Rust 2050;m;8,88
4-6-1913;85;Waterstand;Rust 2050;m;8,9
5-6-1913;85;Waterstand;Rust 2050;m;9
6-6-1913;85;Waterstand;Rust 2050;m;9,1
7-6-1913;85;Waterstand;Rust 2050;m;9,16
8-6-1913;85;Waterstand;Rust 2050;m;9,21
9-6-1913;85;Waterstand;Rust 2050;m;9,25
10-6-1913;85;Waterstand;Rust 2050;m;9,25
11-6-1913;85;Waterstand;Rust 2050;m;9,21
12-6-1913;85;Waterstand;Rust 2050;m;9,16
13-6-1913;85;Waterstand;Rust 2050;m;9,11
14-6-1913;85;Waterstand;Rust 2050;m;9,06
15-6-1913;85;Waterstand;Rust 2050;m;8,99
16-6-1913;85;Waterstand;Rust 2050;m;8,92
17-6-1913;85;Waterstand;Rust 2050;m;8,87
18-6-1913;85;Waterstand;Rust 2050;m;8,84
19-6-1913;85;Waterstand;Rust 2050;m;8,82
20-6-1913;85;Waterstand;Rust 2050;m;8,79
21-6-1913;85;Waterstand;Rust 2050;m;8,78
22-6-1913;85;Waterstand;Rust 2050;m;8,78
23-6-1913;85;Waterstand;Rust 2050;m;8,78
24-6-1913;85;Waterstand;Rust 2050;m;8,83
25-6-1913;85;Waterstand;Rust 2050;m;8,91
26-6-1913;85;Waterstand;Rust 2050;m;8,99
27-6-1913;85;Waterstand;Rust 2050;m;9,06
28-6-1913;85;Waterstand;Rust 2050;m;9,11
29-6-1913;85;Waterstand;Rust 2050;m;9,13
30-6-1913;85;Waterstand;Rust 2050;m;9,16
1-7-1913;85;Waterstand;Rust 2050;m;9,2
2-7-1913;85;Waterstand;Rust 2050;m;9,26
3-7-1913;85;Waterstand;Rust 2050;m;9,43
4-7-1913;85;Waterstand;Rust 2050;m;9,49
5-7-1913;85;Waterstand;Rust 2050;m;9,44
6-7-1913;85;Waterstand;Rust 2050;m;9,34
7-7-1913;85;Waterstand;Rust 2050;m;9,26
8-7-1913;85;Waterstand;Rust 2050;m;9,17
9-7-1913;85;Waterstand;Rust 2050;m;9,09
10-7-1913;85;Waterstand;Rust 2050;m;9,04
11-7-1913;85;Waterstand;Rust 2050;m;9,04
12-7-1913;85;Waterstand;Rust 2050;m;9,07
13-7-1913;85;Waterstand;Rust 2050;m;9,16
14-7-1913;85;Waterstand;Rust 2050;m;9,32
15-7-1913;85;Waterstand;Rust 2050;m;9,42
16-7-1913;85;Waterstand;Rust 2050;m;9,45
17-7-1913;85;Waterstand;Rust 2050;m;9,4
18-7-1913;85;Waterstand;Rust 2050;m;9,32
19-7-1913;85;Waterstand;Rust 2050;m;9,25
20-7-1913;85;Waterstand;Rust 2050;m;9,22
21-7-1913;85;Waterstand;Rust 2050;m;9,26
22-7-1913;85;Waterstand;Rust 2050;m;9,36
23-7-1913;85;Waterstand;Rust 2050;m;9,45
24-7-1913;85;Waterstand;Rust 2050;m;9,67
25-7-1913;85;Waterstand;Rust 2050;m;10,06
26-7-1913;85;Waterstand;Rust 2050;m;10,34
27-7-1913;85;Waterstand;Rust 2050;m;10,5
28-7-1913;85;Waterstand;Rust 2050;m;10,7
29-7-1913;85;Waterstand;Rust 2050;m;10,8
30-7-1913;85;Waterstand;Rust 2050;m;10,76
31-7-1913;85;Waterstand;Rust 2050;m;10,59
1-8-1913;85;Waterstand;Rust 2050;m;10,36
2-8-1913;85;Waterstand;Rust 2050;m;10,15
3-8-1913;85;Waterstand;Rust 2050;m;9,95
4-8-1913;85;Waterstand;Rust 2050;m;9,73
5-8-1913;85;Waterstand;Rust 2050;m;9,53
6-8-1913;85;Waterstand;Rust 2050;m;9,41
7-8-1913;85;Waterstand;Rust 2050;m;9,31
8-8-1913;85;Waterstand;Rust 2050;m;9,21
9-8-1913;85;Waterstand;Rust 2050;m;9,11
10-8-1913;85;Waterstand;Rust 2050;m;9,05
11-8-1913;85;Waterstand;Rust 2050;m;9,05
12-8-1913;85;Waterstand;Rust 2050;m;9,05
13-8-1913;85;Waterstand;Rust 2050;m;9,04
14-8-1913;85;Waterstand;Rust 2050;m;9,02
15-8-1913;85;Waterstand;Rust 2050;m;9
16-8-1913;85;Waterstand;Rust 2050;m;8,99
17-8-1913;85;Waterstand;Rust 2050;m;8,97
18-8-1913;85;Waterstand;Rust 2050;m;8,97
19-8-1913;85;Waterstand;Rust 2050;m;9
20-8-1913;85;Waterstand;Rust 2050;m;9,02
21-8-1913;85;Waterstand;Rust 2050;m;9,01
22-8-1913;85;Waterstand;Rust 2050;m;8,98
23-8-1913;85;Waterstand;Rust 2050;m;8,96
24-8-1913;85;Waterstand;Rust 2050;m;8,97
25-8-1913;85;Waterstand;Rust 2050;m;9
26-8-1913;85;Waterstand;Rust 2050;m;9,04
27-8-1913;85;Waterstand;Rust 2050;m;9,06
28-8-1913;85;Waterstand;Rust 2050;m;9,01
29-8-1913;85;Waterstand;Rust 2050;m;8,95
30-8-1913;85;Waterstand;Rust 2050;m;8,9
31-8-1913;85;Waterstand;Rust 2050;m;8,88
1-9-1913;85;Waterstand;Rust 2050;m;8,84
2-9-1913;85;Waterstand;Rust 2050;m;8,8
3-9-1913;85;Waterstand;Rust 2050;m;8,77
4-9-1913;85;Waterstand;Rust 2050;m;8,75
5-9-1913;85;Waterstand;Rust 2050;m;8,76
6-9-1913;85;Waterstand;Rust 2050;m;8,76
7-9-1913;85;Waterstand;Rust 2050;m;8,76
8-9-1913;85;Waterstand;Rust 2050;m;8,74
9-9-1913;85;Waterstand;Rust 2050;m;8,75
10-9-1913;85;Waterstand;Rust 2050;m;8,82
11-9-1913;85;Waterstand;Rust 2050;m;8,88
12-9-1913;85;Waterstand;Rust 2050;m;8,88
13-9-1913;85;Waterstand;Rust 2050;m;8,82
14-9-1913;85;Waterstand;Rust 2050;m;8,8
15-9-1913;85;Waterstand;Rust 2050;m;8,88
16-9-1913;85;Waterstand;Rust 2050;m;9
17-9-1913;85;Waterstand;Rust 2050;m;9,01
18-9-1913;85;Waterstand;Rust 2050;m;9,02
19-9-1913;85;Waterstand;Rust 2050;m;9,09
20-9-1913;85;Waterstand;Rust 2050;m;9,21
21-9-1913;85;Waterstand;Rust 2050;m;9,33
22-9-1913;85;Waterstand;Rust 2050;m;9,4
23-9-1913;85;Waterstand;Rust 2050;m;9,34
24-9-1913;85;Waterstand;Rust 2050;m;9,29
25-9-1913;85;Waterstand;Rust 2050;m;9,26
26-9-1913;85;Waterstand;Rust 2050;m;9,22
27-9-1913;85;Waterstand;Rust 2050;m;9,18
28-9-1913;85;Waterstand;Rust 2050;m;9,11
29-9-1913;85;Waterstand;Rust 2050;m;8,99
30-9-1913;85;Waterstand;Rust 2050;m;8,93
1-10-1913;85;Waterstand;Rust 2050;m;8,86
2-10-1913;85;Waterstand;Rust 2050;m;8,8
3-10-1913;85;Waterstand;Rust 2050;m;8,74
4-10-1913;85;Waterstand;Rust 2050;m;8,68
5-10-1913;85;Waterstand;Rust 2050;m;8,63
6-10-1913;85;Waterstand;Rust 2050;m;8,59
7-10-1913;85;Waterstand;Rust 2050;m;8,57
8-10-1913;85;Waterstand;Rust 2050;m;8,56
9-10-1913;85;Waterstand;Rust 2050;m;8,57
10-10-1913;85;Waterstand;Rust 2050;m;8,55
11-10-1913;85;Waterstand;Rust 2050;m;8,52
12-10-1913;85;Waterstand;Rust 2050;m;8,54
13-10-1913;85;Waterstand;Rust 2050;m;8,57
14-10-1913;85;Waterstand;Rust 2050;m;8,6
15-10-1913;85;Waterstand;Rust 2050;m;8,63
16-10-1913;85;Waterstand;Rust 2050;m;8,62
17-10-1913;85;Waterstand;Rust 2050;m;8,61
18-10-1913;85;Waterstand;Rust 2050;m;8,59
19-10-1913;85;Waterstand;Rust 2050;m;8,57
20-10-1913;85;Waterstand;Rust 2050;m;8,53
21-10-1913;85;Waterstand;Rust 2050;m;8,47
22-10-1913;85;Waterstand;Rust 2050;m;8,44
23-10-1913;85;Waterstand;Rust 2050;m;8,41
24-10-1913;85;Waterstand;Rust 2050;m;8,39
25-10-1913;85;Waterstand;Rust 2050;m;8,37
26-10-1913;85;Waterstand;Rust 2050;m;8,35
27-10-1913;85;Waterstand;Rust 2050;m;8,32
28-10-1913;85;Waterstand;Rust 2050;m;8,29
29-10-1913;85;Waterstand;Rust 2050;m;8,27
30-10-1913;85;Waterstand;Rust 2050;m;8,25
31-10-1913;85;Waterstand;Rust 2050;m;8,23
1-11-1913;85;Waterstand;Rust 2050;m;8,19
2-11-1913;85;Waterstand;Rust 2050;m;8,16
3-11-1913;85;Waterstand;Rust 2050;m;8,13
4-11-1913;85;Waterstand;Rust 2050;m;8,1
5-11-1913;85;Waterstand;Rust 2050;m;8,09
6-11-1913;85;Waterstand;Rust 2050;m;8,12
7-11-1913;85;Waterstand;Rust 2050;m;8,17
8-11-1913;85;Waterstand;Rust 2050;m;8,24
9-11-1913;85;Waterstand;Rust 2050;m;8,37
10-11-1913;85;Waterstand;Rust 2050;m;8,51
11-11-1913;85;Waterstand;Rust 2050;m;8,63
12-11-1913;85;Waterstand;Rust 2050;m;8,71
13-11-1913;85;Waterstand;Rust 2050;m;8,77
14-11-1913;85;Waterstand;Rust 2050;m;8,92
15-11-1913;85;Waterstand;Rust 2050;m;9,75
16-11-1913;85;Waterstand;Rust 2050;m;11,55
17-11-1913;85;Waterstand;Rust 2050;m;13,09
18-11-1913;85;Waterstand;Rust 2050;m;13,78
19-11-1913;85;Waterstand;Rust 2050;m;14,06
20-11-1913;85;Waterstand;Rust 2050;m;14,09
21-11-1913;85;Waterstand;Rust 2050;m;13,92
22-11-1913;85;Waterstand;Rust 2050;m;13,61
23-11-1913;85;Waterstand;Rust 2050;m;13,16
24-11-1913;85;Waterstand;Rust 2050;m;12,59
25-11-1913;85;Waterstand;Rust 2050;m;12,03
26-11-1913;85;Waterstand;Rust 2050;m;11,5
27-11-1913;85;Waterstand;Rust 2050;m;11,09
28-11-1913;85;Waterstand;Rust 2050;m;10,81
29-11-1913;85;Waterstand;Rust 2050;m;10,7
30-11-1913;85;Waterstand;Rust 2050;m;10,69
1-12-1913;85;Waterstand;Rust 2050;m;10,58
2-12-1913;85;Waterstand;Rust 2050;m;10,48
3-12-1913;85;Waterstand;Rust 2050;m;10,54
4-12-1913;85;Waterstand;Rust 2050;m;10,62
5-12-1913;85;Waterstand;Rust 2050;m;10,69
6-12-1913;85;Waterstand;Rust 2050;m;10,7
7-12-1913;85;Waterstand;Rust 2050;m;10,65
8-12-1913;85;Waterstand;Rust 2050;m;10,49
9-12-1913;85;Waterstand;Rust 2050;m;10,34
10-12-1913;85;Waterstand;Rust 2050;m;10,31
11-12-1913;85;Waterstand;Rust 2050;m;10,57
12-12-1913;85;Waterstand;Rust 2050;m;11,05
13-12-1913;85;Waterstand;Rust 2050;m;11,34
14-12-1913;85;Waterstand;Rust 2050;m;11,39
15-12-1913;85;Waterstand;Rust 2050;m;11,4
16-12-1913;85;Waterstand;Rust 2050;m;11,45
17-12-1913;85;Waterstand;Rust 2050;m;11,51
18-12-1913;85;Waterstand;Rust 2050;m;11,55
19-12-1913;85;Waterstand;Rust 2050;m;11,6
20-12-1913;85;Waterstand;Rust 2050;m;11,5
21-12-1913;85;Waterstand;Rust 2050;m;11,31
22-12-1913;85;Waterstand;Rust 2050;m;11,09
23-12-1913;85;Waterstand;Rust 2050;m;10,84
24-12-1913;85;Waterstand;Rust 2050;m;10,6
25-12-1913;85;Waterstand;Rust 2050;m;10,32
26-12-1913;85;Waterstand;Rust 2050;m;10,09
27-12-1913;85;Waterstand;Rust 2050;m;
28-12-1913;85;Waterstand;Rust 2050;m;
29-12-1913;85;Waterstand;Rust 2050;m;
30-12-1913;85;Waterstand;Rust 2050;m;
31-12-1913;85;Waterstand;Rust 2050;m;
2-1-1914;85;Waterstand;Rust 2050;m;12,33
3-1-1914;85;Waterstand;Rust 2050;m;11,7
4-1-1914;85;Waterstand;Rust 2050;m;11,06
5-1-1914;85;Waterstand;Rust 2050;m;10,69
6-1-1914;85;Waterstand;Rust 2050;m;10,61
7-1-1914;85;Waterstand;Rust 2050;m;10,88
8-1-1914;85;Waterstand;Rust 2050;m;11,39
9-1-1914;85;Waterstand;Rust 2050;m;11,92
10-1-1914;85;Waterstand;Rust 2050;m;12,46
11-1-1914;85;Waterstand;Rust 2050;m;13,15
12-1-1914;85;Waterstand;Rust 2050;m;13,65
13-1-1914;85;Waterstand;Rust 2050;m;13,98
14-1-1914;85;Waterstand;Rust 2050;m;14,18
15-1-1914;85;Waterstand;Rust 2050;m;14,11
16-1-1914;85;Waterstand;Rust 2050;m;13,78
17-1-1914;85;Waterstand;Rust 2050;m;13,24
18-1-1914;85;Waterstand;Rust 2050;m;12,6
19-1-1914;85;Waterstand;Rust 2050;m;11,96
20-1-1914;85;Waterstand;Rust 2050;m;11,35
21-1-1914;85;Waterstand;Rust 2050;m;10,87
22-1-1914;85;Waterstand;Rust 2050;m;10,48
23-1-1914;85;Waterstand;Rust 2050;m;10,14
24-1-1914;85;Waterstand;Rust 2050;m;9,89
25-1-1914;85;Waterstand;Rust 2050;m;9,69
26-1-1914;85;Waterstand;Rust 2050;m;9,53
27-1-1914;85;Waterstand;Rust 2050;m;9,37
28-1-1914;85;Waterstand;Rust 2050;m;9,24
29-1-1914;85;Waterstand;Rust 2050;m;9,19
30-1-1914;85;Waterstand;Rust 2050;m;9,15
31-1-1914;85;Waterstand;Rust 2050;m;9,14
1-2-1914;85;Waterstand;Rust 2050;m;9,14
2-2-1914;85;Waterstand;Rust 2050;m;9,09
3-2-1914;85;Waterstand;Rust 2050;m;9,02
4-2-1914;85;Waterstand;Rust 2050;m;8,97
5-2-1914;85;Waterstand;Rust 2050;m;8,89
6-2-1914;85;Waterstand;Rust 2050;m;8,82
7-2-1914;85;Waterstand;Rust 2050;m;8,77
8-2-1914;85;Waterstand;Rust 2050;m;8,75
9-2-1914;85;Waterstand;Rust 2050;m;8,71
10-2-1914;85;Waterstand;Rust 2050;m;8,68
11-2-1914;85;Waterstand;Rust 2050;m;8,72
12-2-1914;85;Waterstand;Rust 2050;m;8,81
13-2-1914;85;Waterstand;Rust 2050;m;8,88
14-2-1914;85;Waterstand;Rust 2050;m;9
15-2-1914;85;Waterstand;Rust 2050;m;9,21
16-2-1914;85;Waterstand;Rust 2050;m;9,44
17-2-1914;85;Waterstand;Rust 2050;m;9,71
18-2-1914;85;Waterstand;Rust 2050;m;10,05
19-2-1914;85;Waterstand;Rust 2050;m;10,28
20-2-1914;85;Waterstand;Rust 2050;m;10,51
21-2-1914;85;Waterstand;Rust 2050;m;10,98
22-2-1914;85;Waterstand;Rust 2050;m;11,65
23-2-1914;85;Waterstand;Rust 2050;m;12,25
24-2-1914;85;Waterstand;Rust 2050;m;12,69
25-2-1914;85;Waterstand;Rust 2050;m;12,93
26-2-1914;85;Waterstand;Rust 2050;m;12,83
27-2-1914;85;Waterstand;Rust 2050;m;12,47
28-2-1914;85;Waterstand;Rust 2050;m;11,96
1-3-1914;85;Waterstand;Rust 2050;m;11,43
2-3-1914;85;Waterstand;Rust 2050;m;10,97
3-3-1914;85;Waterstand;Rust 2050;m;10,6
4-3-1914;85;Waterstand;Rust 2050;m;10,35
5-3-1914;85;Waterstand;Rust 2050;m;10,21
6-3-1914;85;Waterstand;Rust 2050;m;10,37
7-3-1914;85;Waterstand;Rust 2050;m;11,06
8-3-1914;85;Waterstand;Rust 2050;m;12,22
9-3-1914;85;Waterstand;Rust 2050;m;13,39
10-3-1914;85;Waterstand;Rust 2050;m;14,21
11-3-1914;85;Waterstand;Rust 2050;m;14,72
12-3-1914;85;Waterstand;Rust 2050;m;15,01
13-3-1914;85;Waterstand;Rust 2050;m;15,1
14-3-1914;85;Waterstand;Rust 2050;m;15,16
15-3-1914;85;Waterstand;Rust 2050;m;15,22
16-3-1914;85;Waterstand;Rust 2050;m;15,23
17-3-1914;85;Waterstand;Rust 2050;m;15,24
18-3-1914;85;Waterstand;Rust 2050;m;15,32
19-3-1914;85;Waterstand;Rust 2050;m;15,4
20-3-1914;85;Waterstand;Rust 2050;m;15,37
21-3-1914;85;Waterstand;Rust 2050;m;15,17
22-3-1914;85;Waterstand;Rust 2050;m;14,83
23-3-1914;85;Waterstand;Rust 2050;m;14,55
24-3-1914;85;Waterstand;Rust 2050;m;14,33
25-3-1914;85;Waterstand;Rust 2050;m;14,15
26-3-1914;85;Waterstand;Rust 2050;m;14,02
27-3-1914;85;Waterstand;Rust 2050;m;14,02
28-3-1914;85;Waterstand;Rust 2050;m;14,23
29-3-1914;85;Waterstand;Rust 2050;m;14,49
30-3-1914;85;Waterstand;Rust 2050;m;14,55
31-3-1914;85;Waterstand;Rust 2050;m;14,48
1-4-1914;85;Waterstand;Rust 2050;m;14,26
2-4-1914;85;Waterstand;Rust 2050;m;13,9
3-4-1914;85;Waterstand;Rust 2050;m;13,46
4-4-1914;85;Waterstand;Rust 2050;m;13
5-4-1914;85;Waterstand;Rust 2050;m;12,59
6-4-1914;85;Waterstand;Rust 2050;m;12,22
7-4-1914;85;Waterstand;Rust 2050;m;12,04
8-4-1914;85;Waterstand;Rust 2050;m;12,07
9-4-1914;85;Waterstand;Rust 2050;m;12,3
10-4-1914;85;Waterstand;Rust 2050;m;12,53
11-4-1914;85;Waterstand;Rust 2050;m;12,66
12-4-1914;85;Waterstand;Rust 2050;m;12,72
13-4-1914;85;Waterstand;Rust 2050;m;12,69
14-4-1914;85;Waterstand;Rust 2050;m;12,58
15-4-1914;85;Waterstand;Rust 2050;m;12,31
16-4-1914;85;Waterstand;Rust 2050;m;12,02
17-4-1914;85;Waterstand;Rust 2050;m;11,7
18-4-1914;85;Waterstand;Rust 2050;m;11,4
19-4-1914;85;Waterstand;Rust 2050;m;11,13
20-4-1914;85;Waterstand;Rust 2050;m;10,89
21-4-1914;85;Waterstand;Rust 2050;m;10,71
22-4-1914;85;Waterstand;Rust 2050;m;10,55
23-4-1914;85;Waterstand;Rust 2050;m;10,37
24-4-1914;85;Waterstand;Rust 2050;m;10,24
25-4-1914;85;Waterstand;Rust 2050;m;10,11
26-4-1914;85;Waterstand;Rust 2050;m;9,99
27-4-1914;85;Waterstand;Rust 2050;m;9,89
28-4-1914;85;Waterstand;Rust 2050;m;9,81
29-4-1914;85;Waterstand;Rust 2050;m;9,76
30-4-1914;85;Waterstand;Rust 2050;m;9,72
1-5-1914;85;Waterstand;Rust 2050;m;9,67
2-5-1914;85;Waterstand;Rust 2050;m;9,61
3-5-1914;85;Waterstand;Rust 2050;m;9,55
4-5-1914;85;Waterstand;Rust 2050;m;9,53
5-5-1914;85;Waterstand;Rust 2050;m;9,55
6-5-1914;85;Waterstand;Rust 2050;m;9,62
7-5-1914;85;Waterstand;Rust 2050;m;9,69
8-5-1914;85;Waterstand;Rust 2050;m;9,8
9-5-1914;85;Waterstand;Rust 2050;m;9,91
10-5-1914;85;Waterstand;Rust 2050;m;10,11
11-5-1914;85;Waterstand;Rust 2050;m;10,33
12-5-1914;85;Waterstand;Rust 2050;m;10,41
13-5-1914;85;Waterstand;Rust 2050;m;10,41
14-5-1914;85;Waterstand;Rust 2050;m;10,47
15-5-1914;85;Waterstand;Rust 2050;m;10,61
16-5-1914;85;Waterstand;Rust 2050;m;10,69
17-5-1914;85;Waterstand;Rust 2050;m;10,68
18-5-1914;85;Waterstand;Rust 2050;m;10,63
19-5-1914;85;Waterstand;Rust 2050;m;10,54
20-5-1914;85;Waterstand;Rust 2050;m;10,41
21-5-1914;85;Waterstand;Rust 2050;m;10,32
22-5-1914;85;Waterstand;Rust 2050;m;10,31
23-5-1914;85;Waterstand;Rust 2050;m;10,28
24-5-1914;85;Waterstand;Rust 2050;m;10,18
25-5-1914;85;Waterstand;Rust 2050;m;10,01
26-5-1914;85;Waterstand;Rust 2050;m;9,88
27-5-1914;85;Waterstand;Rust 2050;m;9,86
28-5-1914;85;Waterstand;Rust 2050;m;10,04
29-5-1914;85;Waterstand;Rust 2050;m;10,45
30-5-1914;85;Waterstand;Rust 2050;m;10,81
31-5-1914;85;Waterstand;Rust 2050;m;10,97
1-6-1914;85;Waterstand;Rust 2050;m;11,03
2-6-1914;85;Waterstand;Rust 2050;m;11,01
3-6-1914;85;Waterstand;Rust 2050;m;10,91
4-6-1914;85;Waterstand;Rust 2050;m;10,74
5-6-1914;85;Waterstand;Rust 2050;m;10,53
6-6-1914;85;Waterstand;Rust 2050;m;10,33
7-6-1914;85;Waterstand;Rust 2050;m;10,18
8-6-1914;85;Waterstand;Rust 2050;m;10,06
9-6-1914;85;Waterstand;Rust 2050;m;9,99
10-6-1914;85;Waterstand;Rust 2050;m;9,99
11-6-1914;85;Waterstand;Rust 2050;m;10,05
12-6-1914;85;Waterstand;Rust 2050;m;10,19
13-6-1914;85;Waterstand;Rust 2050;m;10,35
14-6-1914;85;Waterstand;Rust 2050;m;10,49
15-6-1914;85;Waterstand;Rust 2050;m;10,58
16-6-1914;85;Waterstand;Rust 2050;m;10,67
17-6-1914;85;Waterstand;Rust 2050;m;10,81
18-6-1914;85;Waterstand;Rust 2050;m;11,03
19-6-1914;85;Waterstand;Rust 2050;m;11,32
20-6-1914;85;Waterstand;Rust 2050;m;11,49
21-6-1914;85;Waterstand;Rust 2050;m;11,5
22-6-1914;85;Waterstand;Rust 2050;m;11,39
23-6-1914;85;Waterstand;Rust 2050;m;11,27
24-6-1914;85;Waterstand;Rust 2050;m;11,19
25-6-1914;85;Waterstand;Rust 2050;m;11,14
26-6-1914;85;Waterstand;Rust 2050;m;11,16
27-6-1914;85;Waterstand;Rust 2050;m;11,24
28-6-1914;85;Waterstand;Rust 2050;m;11,18
29-6-1914;85;Waterstand;Rust 2050;m;11,03
