Datum,Makkink (mm),G_lower,G_center,G_upper,H_lower,H_center,H_upper,Hplus_lower,Hplus_center,Hplus_upper,L_lower,L_center,L_upper
4/27/1958,1.341,10.2655,10.3817,10.4931,10.2655,10.3817,10.4931,10.2655,10.3817,10.4931,10.2655,10.3817,10.4931
4/28/1958,1.403,3.773,3.7228,3.6828,3.773,3.7228,3.6828,3.773,3.7228,3.6828,3.773,3.7228,3.6828
4/29/1958,3.044,0,0,0,0,0,0,0,0,0,0,0,0
4/30/1958,2.518,0,0,0,0,0,0,0,0,0,0,0,0
5/1/1958,3.009,0,0,0,0,0,0,0,0,0,0,0,0
5/2/1958,3.451,0,0,0,0,0,0,0,0,0,0,0,0
5/3/1958,3.284,0,0,0,0,0,0,0,0,0,0,0,0
5/4/1958,3.572,0,0,0,0,0,0,0,0,0,0,0,0
5/5/1958,2.573,0.2232,0.2096,0.1894,0.2232,0.2096,0.1894,0.2232,0.2096,0.1894,0.2232,0.2096,0.1894
5/6/1958,1.69,1.9171,1.8505,1.7706,1.9171,1.8505,1.7706,1.9171,1.8505,1.7706,1.9171,1.8505,1.7706
5/7/1958,2.916,0,0,0,0,0,0,0,0,0,0,0,0
5/8/1958,1.666,1.4608,1.3808,1.3008,1.4608,1.3808,1.3008,1.4608,1.3808,1.3008,1.4608,1.3808,1.3008
5/9/1958,2.086,1.8033,1.7501,1.6879,1.8033,1.7501,1.6879,1.8033,1.7501,1.6879,1.8033,1.7501,1.6879
5/10/1958,2.781,7.9276,7.9384,7.948,7.9276,7.9384,7.948,7.9276,7.9384,7.948,7.9276,7.9384,7.948
5/11/1958,1.966,1.1327,1.1353,1.1378,1.1327,1.1353,1.1378,1.1327,1.1353,1.1378,1.1327,1.1353,1.1378
5/12/1958,2.714,0,0,0,0,0,0,0,0,0,0,0,0
5/13/1958,2.741,0,0,0,0,0,0,0,0,0,0,0,0
5/14/1958,2.28,0,0,0,0,0,0,0,0,0,0,0,0
5/15/1958,2.181,0.3396,0.3375,0.3359,0.3396,0.3375,0.3359,0.3396,0.3375,0.3359,0.3396,0.3375,0.3359
5/16/1958,0.454,28.0085,28.5478,29.0865,28.0085,28.5478,29.0865,28.0085,28.5478,29.0865,28.0085,28.5478,29.0865
5/17/1958,2.729,1.9189,1.862,1.7952,1.9189,1.862,1.7952,1.9189,1.862,1.7952,1.9189,1.862,1.7952
5/18/1958,1.345,2.1489,2.0824,2.0159,2.1489,2.0824,2.0159,2.1489,2.0824,2.0159,2.1489,2.0824,2.0159
5/19/1958,1.685,0.1131,0.1096,0.1061,0.1131,0.1096,0.1061,0.1131,0.1096,0.1061,0.1131,0.1096,0.1061
5/20/1958,2.811,4.3699,4.3,4.2399,4.3699,4.3,4.2399,4.3699,4.3,4.2399,4.3699,4.3,4.2399
5/21/1958,2.243,0,0,0,0,0,0,0,0,0,0,0,0
5/22/1958,2.967,0.113,0.1105,0.108,0.113,0.1105,0.108,0.113,0.1105,0.108,0.113,0.1105,0.108
5/23/1958,3.155,8.1438,8.0162,7.8985,8.1438,8.0162,7.8985,8.1438,8.0162,7.8985,8.1438,8.0162,7.8985
5/24/1958,1.833,0.4464,0.4167,0.3869,0.4464,0.4167,0.3869,0.4464,0.4167,0.3869,0.4464,0.4167,0.3869
5/25/1958,1.815,6.1144,6.1614,6.2025,6.1144,6.1614,6.2025,6.1144,6.1614,6.2025,6.1144,6.1614,6.2025
5/26/1958,2.19,5.652,5.635,5.6039,5.652,5.635,5.6039,5.652,5.635,5.6039,5.652,5.635,5.6039
5/27/1958,1.89,0.1116,0.1015,0.1015,0.1116,0.1015,0.1015,0.1116,0.1015,0.1015,0.1116,0.1015,0.1015
5/28/1958,4.061,0,0,0,0,0,0,0,0,0,0,0,0
5/29/1958,4.209,0,0,0,0,0,0,0,0,0,0,0,0
5/30/1958,2.035,6.5614,6.5416,6.5122,6.5614,6.5416,6.5122,6.5614,6.5416,6.5122,6.5614,6.5416,6.5122
5/31/1958,4.016,0.1131,0.1128,0.1123,0.1131,0.1128,0.1123,0.1131,0.1128,0.1123,0.1131,0.1128,0.1123
6/1/1958,4.978,0,0,0,0,0,0,0,0,0,0,0,0
6/2/1958,4.471,0.608,0.5681,0.5183,0.608,0.5681,0.5183,0.608,0.5681,0.5183,0.608,0.5681,0.5183
6/3/1958,3.461,0,0,0,0,0,0,0,0,0,0,0,0
6/4/1958,2.159,0,0,0,0,0,0,0,0,0,0,0,0
6/5/1958,4.876,0,0,0,0,0,0,0,0,0,0,0,0
6/6/1958,3.645,0,0,0,0,0,0,0,0,0,0,0,0
6/7/1958,2.111,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966,0.0966
6/8/1958,1.885,2.5016,2.4015,2.3116,2.5016,2.4015,2.3116,2.5016,2.4015,2.3116,2.5016,2.4015,2.3116
6/9/1958,2.696,0,0,0,0,0,0,0,0,0,0,0,0
6/10/1958,3.971,0,0,0,0,0,0,0,0,0,0,0,0
6/11/1958,3.413,0,0,0,0,0,0,0,0,0,0,0,0
6/12/1958,1.475,0,0,0,0,0,0,0,0,0,0,0,0
6/13/1958,3.381,0,0,0,0,0,0,0,0,0,0,0,0
6/14/1958,4.513,0,0,0,0,0,0,0,0,0,0,0,0
6/15/1958,4.513,0,0,0,0,0,0,0,0,0,0,0,0
6/16/1958,4.912,0,0,0,0,0,0,0,0,0,0,0,0
6/17/1958,3.116,0,0,0,0,0,0,0,0,0,0,0,0
6/18/1958,2.702,0.8203,0.7603,0.7105,0.8203,0.7603,0.7105,0.8203,0.7603,0.7105,0.8203,0.7603,0.7105
6/19/1958,2.578,0.4206,0.4123,0.403,0.4206,0.4123,0.403,0.4206,0.4123,0.403,0.4206,0.4123,0.403
6/20/1958,0.698,5.1564,5.0595,4.9515,5.1564,5.0595,4.9515,5.1564,5.0595,4.9515,5.1564,5.0595,4.9515
6/21/1958,0.824,15.1208,15.2004,15.2637,15.1208,15.2004,15.2637,15.1208,15.2004,15.2637,15.1208,15.2004,15.2637
6/22/1958,2.573,14.7701,15.0367,15.2939,14.7701,15.0367,15.2939,14.7701,15.0367,15.2939,14.7701,15.0367,15.2939
6/23/1958,1.786,11.7006,11.7601,11.7975,11.7006,11.7601,11.7975,11.7006,11.7601,11.7975,11.7006,11.7601,11.7975
6/24/1958,3.075,0.106,0.1059,0.1055,0.106,0.1059,0.1055,0.106,0.1059,0.1055,0.106,0.1059,0.1055
6/25/1958,2.85,0,0,0,0,0,0,0,0,0,0,0,0
6/26/1958,2.674,14.1948,14.3574,14.497,14.1948,14.3574,14.497,14.1948,14.3574,14.497,14.1948,14.3574,14.497
6/27/1958,1.509,2.2742,2.1719,2.0527,2.2742,2.1719,2.0527,2.2742,2.1719,2.0527,2.2742,2.1719,2.0527
6/28/1958,2.335,0,0,0,0,0,0,0,0,0,0,0,0
6/29/1958,1.851,0,0,0,0,0,0,0,0,0,0,0,0
6/30/1958,3.851,0.2024,0.1822,0.162,0.2024,0.1822,0.162,0.2024,0.1822,0.162,0.2024,0.1822,0.162
7/1/1958,3.919,0,0,0,0,0,0,0,0,0,0,0,0
7/2/1958,0.812,11.9875,11.8378,11.6776,11.9875,11.8378,11.6776,11.9875,11.8378,11.6776,11.9875,11.8378,11.6776
7/3/1958,2.64,1.2658,1.1761,1.0964,1.2658,1.1761,1.0964,1.2658,1.1761,1.0964,1.2658,1.1761,1.0964
7/4/1958,3.142,0,0,0,0,0,0,0,0,0,0,0,0
7/5/1958,2.626,0.1063,0.0966,0.0966,0.1063,0.0966,0.0966,0.1063,0.0966,0.0966,0.1063,0.0966,0.0966
7/6/1958,1.295,0.3189,0.279,0.249,0.3189,0.279,0.249,0.3189,0.279,0.249,0.3189,0.279,0.249
7/7/1958,1.944,0,0,0,0,0,0,0,0,0,0,0,0
7/8/1958,3.134,0,0,0,0,0,0,0,0,0,0,0,0
7/9/1958,4.53,0.2126,0.1822,0.162,0.2126,0.1822,0.162,0.2126,0.1822,0.162,0.2126,0.1822,0.162
7/10/1958,4.187,0,0,0,0,0,0,0,0,0,0,0,0
7/11/1958,4.509,3.1895,3.0595,2.9395,3.1895,3.0595,2.9395,3.1895,3.0595,2.9395,3.1895,3.0595,2.9395
7/12/1958,4.423,0.1052,0.0974,0.0897,0.1052,0.0974,0.0897,0.1052,0.0974,0.0897,0.1052,0.0974,0.0897
7/13/1958,2.576,0.8418,0.7797,0.7177,0.8418,0.7797,0.7177,0.8418,0.7797,0.7177,0.8418,0.7797,0.7177
7/14/1958,4.463,0,0,0,0,0,0,0,0,0,0,0,0
7/15/1958,3.618,0.319,0.2791,0.2492,0.319,0.2791,0.2492,0.319,0.2791,0.2492,0.319,0.2791,0.2492
7/16/1958,0.522,11.1874,11.3789,11.5565,11.1874,11.3789,11.5565,11.1874,11.3789,11.5565,11.1874,11.3789,11.5565
7/17/1958,3.535,5.1633,5.2517,5.3337,5.1633,5.2517,5.3337,5.1633,5.2517,5.3337,5.1633,5.2517,5.3337
7/18/1958,2.944,0.2126,0.1822,0.162,0.2126,0.1822,0.162,0.2126,0.1822,0.162,0.2126,0.1822,0.162
7/19/1958,4.497,0,0,0,0,0,0,0,0,0,0,0,0
7/20/1958,2.522,7.5985,7.5186,7.4387,7.5985,7.5186,7.4387,7.5985,7.5186,7.4387,7.5985,7.5186,7.4387
7/21/1958,3.19,5.1309,5.0202,4.9095,5.1309,5.0202,4.9095,5.1309,5.0202,4.9095,5.1309,5.0202,4.9095
7/22/1958,2.123,9.3356,9.3348,9.3256,9.3356,9.3348,9.3256,9.3356,9.3348,9.3256,9.3356,9.3348,9.3256
7/23/1958,2.828,1.8236,1.8155,1.8155,1.8236,1.8155,1.8155,1.8236,1.8155,1.8155,1.8236,1.8155,1.8155
7/24/1958,2.383,1.2656,1.1761,1.0963,1.2656,1.1761,1.0963,1.2656,1.1761,1.0963,1.2656,1.1761,1.0963
7/25/1958,4.053,0,0,0,0,0,0,0,0,0,0,0,0
7/26/1958,1.283,18.3397,18.3989,18.4285,18.3397,18.3989,18.4285,18.3397,18.3989,18.4285,18.3397,18.3989,18.4285
7/27/1958,3.362,0.426,0.4102,0.3954,0.426,0.4102,0.3954,0.426,0.4102,0.3954,0.426,0.4102,0.3954
7/28/1958,1.956,2.4467,2.3145,2.2011,2.4467,2.3145,2.2011,2.4467,2.3145,2.2011,2.4467,2.3145,2.2011
7/29/1958,2.928,3.9321,3.7602,3.5885,3.9321,3.7602,3.5885,3.9321,3.7602,3.5885,3.9321,3.7602,3.5885
7/30/1958,2.483,0.1063,0.0966,0.0966,0.1063,0.0966,0.0966,0.1063,0.0966,0.0966,0.1063,0.0966,0.0966
7/31/1958,3.251,0,0,0,0,0,0,0,0,0,0,0,0
8/1/1958,2.502,5.1866,5.0668,4.9368,5.1866,5.0668,4.9368,5.1866,5.0668,4.9368,5.1866,5.0668,4.9368
8/2/1958,3.587,0,0,0,0,0,0,0,0,0,0,0,0
8/3/1958,3.824,0.116,0.0966,0.0966,0.116,0.0966,0.0966,0.116,0.0966,0.0966,0.116,0.0966,0.0966
8/4/1958,0.995,0.2328,0.2025,0.1721,0.2328,0.2025,0.1721,0.2328,0.2025,0.1721,0.2328,0.2025,0.1721
8/5/1958,0.955,0.674,0.6199,0.5717,0.674,0.6199,0.5717,0.674,0.6199,0.5717,0.674,0.6199,0.5717
8/6/1958,2.222,0.6822,0.6158,0.5533,0.6822,0.6158,0.5533,0.6822,0.6158,0.5533,0.6822,0.6158,0.5533
8/7/1958,1.101,11.6034,11.6625,11.7116,11.6034,11.6625,11.7116,11.6034,11.6625,11.7116,11.6034,11.6625,11.7116
8/8/1958,2.009,1.7871,1.6786,1.5896,1.7871,1.6786,1.5896,1.7871,1.6786,1.5896,1.7871,1.6786,1.5896
8/9/1958,2.871,0,0,0,0,0,0,0,0,0,0,0,0
8/10/1958,4.182,0,0,0,0,0,0,0,0,0,0,0,0
8/11/1958,2.893,18.2858,18.7291,19.1536,18.2858,18.7291,19.1536,18.2858,18.7291,19.1536,18.2858,18.7291,19.1536
8/12/1958,2.331,1.7512,1.7635,1.7791,1.7512,1.7635,1.7791,1.7512,1.7635,1.7791,1.7512,1.7635,1.7791
8/13/1958,2.571,1.664,1.6,1.5407,1.664,1.6,1.5407,1.664,1.6,1.5407,1.664,1.6,1.5407
8/14/1958,1.582,3.3151,3.2243,3.1335,3.3151,3.2243,3.1335,3.3151,3.2243,3.1335,3.3151,3.2243,3.1335
8/15/1958,0.967,3.193,3.1535,3.1095,3.193,3.1535,3.1095,3.193,3.1535,3.1095,3.193,3.1535,3.1095
8/16/1958,3.297,13.8249,13.7544,13.6682,13.8249,13.7544,13.6682,13.8249,13.7544,13.6682,13.8249,13.7544,13.6682
8/17/1958,2.946,0,0,0,0,0,0,0,0,0,0,0,0
8/18/1958,3.124,0.2328,0.2024,0.1722,0.2328,0.2024,0.1722,0.2328,0.2024,0.1722,0.2328,0.2024,0.1722
8/19/1958,2.492,19.5779,20.0937,20.5905,19.5779,20.0937,20.5905,19.5779,20.0937,20.5905,19.5779,20.0937,20.5905
8/20/1958,1.72,5.6214,5.5259,5.4191,5.6214,5.5259,5.4191,5.6214,5.5259,5.4191,5.6214,5.5259,5.4191
8/21/1958,3.233,0,0,0,0,0,0,0,0,0,0,0,0
8/22/1958,1.803,1.5684,1.4586,1.3686,1.5684,1.4586,1.3686,1.5684,1.4586,1.3686,1.5684,1.4586,1.3686
8/23/1958,2.451,6.9078,6.9078,6.8942,6.9078,6.9078,6.8942,6.9078,6.9078,6.8942,6.9078,6.9078,6.8942
8/24/1958,3.13,3.2896,3.2896,3.2832,3.2896,3.2896,3.2832,3.2896,3.2896,3.2832,3.2896,3.2896,3.2832
8/25/1958,2.042,5.6656,5.4348,5.2321,5.6656,5.4348,5.2321,5.6656,5.4348,5.2321,5.6656,5.4348,5.2321
8/26/1958,2.84,0.1127,0.1036,0.0963,0.1127,0.1036,0.0963,0.1127,0.1036,0.0963,0.1127,0.1036,0.0963
8/27/1958,3.358,0,0,0,0,0,0,0,0,0,0,0,0
8/28/1958,3.046,0.116,0.0966,0.0966,0.116,0.0966,0.0966,0.116,0.0966,0.0966,0.116,0.0966,0.0966
8/29/1958,2.379,0,0,0,0,0,0,0,0,0,0,0,0
8/30/1958,2.4,0.116,0.0966,0.0966,0.116,0.0966,0.0966,0.116,0.0966,0.0966,0.116,0.0966,0.0966
8/31/1958,1.92,0,0,0,0,0,0,0,0,0,0,0,0
9/1/1958,3.417,0,0,0,0,0,0,0,0,0,0,0,0
9/2/1958,3.31,0,0,0,0,0,0,0,0,0,0,0,0
9/3/1958,3.293,0,0,0,0,0,0,0,0,0,0,0,0
9/4/1958,2.784,0,0,0,0,0,0,0,0,0,0,0,0
9/5/1958,3.231,0,0,0,0,0,0,0,0,0,0,0,0
9/6/1958,2.839,4.2824,4.22,4.1579,4.2824,4.22,4.1579,4.2824,4.22,4.1579,4.2824,4.22,4.1579
9/7/1958,1.989,1.9033,1.8756,1.848,1.9033,1.8756,1.848,1.9033,1.8756,1.848,1.9033,1.8756,1.848
9/8/1958,1.433,13.7286,13.6097,13.482,13.7286,13.6097,13.482,13.7286,13.6097,13.482,13.7286,13.6097,13.482
9/9/1958,1.433,1.9581,1.8669,1.7849,1.9581,1.8669,1.7849,1.9581,1.8669,1.7849,1.9581,1.8669,1.7849
9/10/1958,2.501,0,0,0,0,0,0,0,0,0,0,0,0
9/11/1958,1.64,4.5639,4.4538,4.3437,4.5639,4.4538,4.3437,4.5639,4.4538,4.3437,4.5639,4.4538,4.3437
9/12/1958,1.48,0,0,0,0,0,0,0,0,0,0,0,0
9/13/1958,2.77,0,0,0,0,0,0,0,0,0,0,0,0
9/14/1958,2.854,0,0,0,0,0,0,0,0,0,0,0,0
9/15/1958,1.071,0,0,0,0,0,0,0,0,0,0,0,0
9/16/1958,0.304,1.6217,1.5114,1.4113,1.6217,1.5114,1.4113,1.6217,1.5114,1.4113,1.6217,1.5114,1.4113
9/17/1958,2.087,0,0,0,0,0,0,0,0,0,0,0,0
9/18/1958,1.414,0,0,0,0,0,0,0,0,0,0,0,0
9/19/1958,1.671,0.2622,0.2318,0.2016,0.2622,0.2318,0.2016,0.2622,0.2318,0.2016,0.2622,0.2318,0.2016
9/20/1958,1.776,13.2608,13.4109,13.5508,13.2608,13.4109,13.5508,13.2608,13.4109,13.5508,13.2608,13.4109,13.5508
9/21/1958,1.238,3.3947,3.2722,3.1505,3.3947,3.2722,3.1505,3.3947,3.2722,3.1505,3.3947,3.2722,3.1505
9/22/1958,1.023,6.9169,6.9348,6.939,6.9169,6.9348,6.939,6.9169,6.9348,6.939,6.9169,6.9348,6.939
9/23/1958,2.276,9.7917,10.0131,10.2225,9.7917,10.0131,10.2225,9.7917,10.0131,10.2225,9.7917,10.0131,10.2225
9/24/1958,1.185,20.1754,20.8788,21.567,20.1754,20.8788,21.567,20.1754,20.8788,21.567,20.1754,20.8788,21.567
9/25/1958,1.318,0.4805,0.4689,0.4573,0.4805,0.4689,0.4573,0.4805,0.4689,0.4573,0.4805,0.4689,0.4573
9/26/1958,1.058,6.289,6.0907,5.8824,6.289,6.0907,5.8824,6.289,6.0907,5.8824,6.289,6.0907,5.8824
9/27/1958,1.538,0,0,0,0,0,0,0,0,0,0,0,0
9/28/1958,2.22,0,0,0,0,0,0,0,0,0,0,0,0
9/29/1958,1.589,5.2018,5.1606,5.1194,5.2018,5.1606,5.1194,5.2018,5.1606,5.1194,5.2018,5.1606,5.1194
9/30/1958,0.233,17.7211,17.9976,18.2559,17.7211,17.9976,18.2559,17.7211,17.9976,18.2559,17.7211,17.9976,18.2559
10/1/1958,0.685,2.0731,2.0465,2.0099,2.0731,2.0465,2.0099,2.0731,2.0465,2.0099,2.0731,2.0465,2.0099
10/2/1958,1.11,1.935,1.8364,1.7362,1.935,1.8364,1.7362,1.935,1.8364,1.7362,1.935,1.8364,1.7362
10/3/1958,1.945,0,0,0,0,0,0,0,0,0,0,0,0
10/4/1958,1,7.6777,7.5278,7.3778,7.6777,7.5278,7.3778,7.6777,7.5278,7.3778,7.6777,7.5278,7.3778
10/5/1958,1.496,0.7541,0.7277,0.7013,0.7541,0.7277,0.7013,0.7541,0.7277,0.7013,0.7541,0.7277,0.7013
10/6/1958,1.635,2.3882,2.3045,2.2208,2.3882,2.3045,2.2208,2.3882,2.3045,2.2208,2.3882,2.3045,2.2208
10/7/1958,1.174,0.6543,0.6143,0.5744,0.6543,0.6143,0.5744,0.6543,0.6143,0.5744,0.6543,0.6143,0.5744
10/8/1958,0.987,1.0369,0.9805,0.9237,1.0369,0.9805,0.9237,1.0369,0.9805,0.9237,1.0369,0.9805,0.9237
10/9/1958,0.259,3.3344,3.1781,3.0213,3.3344,3.1781,3.0213,3.3344,3.1781,3.0213,3.3344,3.1781,3.0213
10/10/1958,0.508,9.3138,9.3167,9.31,9.3138,9.3167,9.31,9.3138,9.3167,9.31,9.3138,9.3167,9.31
10/11/1958,1.389,1.4395,1.4352,1.4305,1.4395,1.4352,1.4305,1.4395,1.4352,1.4305,1.4395,1.4352,1.4305
10/12/1958,0.719,7.0969,7.0618,7.0266,7.0969,7.0618,7.0266,7.0969,7.0618,7.0266,7.0969,7.0618,7.0266
10/13/1958,0.515,7.8776,7.7976,7.7172,7.8776,7.7976,7.7172,7.8776,7.7976,7.7172,7.8776,7.7976,7.7172
10/14/1958,0.701,0,0,0,0,0,0,0,0,0,0,0,0
10/15/1958,1.147,0.2823,0.252,0.2218,0.2823,0.252,0.2218,0.2823,0.252,0.2218,0.2823,0.252,0.2218
10/16/1958,1.067,15.9638,16,16.0137,15.9638,16,16.0137,15.9638,16,16.0137,15.9638,16,16.0137
10/17/1958,1.332,4.4824,4.4411,4.3922,4.4824,4.4411,4.3922,4.4824,4.4411,4.3922,4.4824,4.4411,4.3922
10/18/1958,1.207,3.1967,3.0518,2.9069,3.1967,3.0518,2.9069,3.1967,3.0518,2.9069,3.1967,3.0518,2.9069
10/19/1958,0.518,1.3897,1.3347,1.2846,1.3897,1.3347,1.2846,1.3897,1.3347,1.2846,1.3897,1.3347,1.2846
10/20/1958,1.154,1.6441,1.5775,1.518,1.6441,1.5775,1.518,1.6441,1.5775,1.518,1.6441,1.5775,1.518
10/21/1958,0.495,2.4262,2.3105,2.2127,2.4262,2.3105,2.2127,2.4262,2.3105,2.2127,2.4262,2.3105,2.2127
10/22/1958,0.344,1.9703,1.8461,1.7218,1.9703,1.8461,1.7218,1.9703,1.8461,1.7218,1.9703,1.8461,1.7218
10/23/1958,0.692,0.1309,0.1229,0.1149,0.1309,0.1229,0.1149,0.1309,0.1229,0.1149,0.1309,0.1229,0.1149
10/24/1958,0.424,0.6957,0.6249,0.5647,0.6957,0.6249,0.5647,0.6957,0.6249,0.5647,0.6957,0.6249,0.5647
10/25/1958,0.381,0,0,0,0,0,0,0,0,0,0,0,0
10/26/1958,0.256,0.1411,0.1311,0.1109,0.1411,0.1311,0.1109,0.1411,0.1311,0.1109,0.1411,0.1311,0.1109
10/27/1958,0.368,0,0,0,0,0,0,0,0,0,0,0,0
10/28/1958,0.363,0,0,0,0,0,0,0,0,0,0,0,0
10/29/1958,0.299,0.1411,0.1311,0.1109,0.1411,0.1311,0.1109,0.1411,0.1311,0.1109,0.1411,0.1311,0.1109
10/30/1958,0.14,0,0,0,0,0,0,0,0,0,0,0,0
10/31/1958,0.086,15.062,15.2556,15.4485,15.062,15.2556,15.4485,15.062,15.2556,15.4485,15.062,15.2556,15.4485
11/1/1958,0.994,1.8768,1.8932,1.9093,1.8768,1.8932,1.9093,1.8768,1.8932,1.9093,1.8768,1.8932,1.9093
11/2/1958,0.281,3.5739,3.558,3.5423,3.5739,3.558,3.5423,3.5739,3.558,3.5423,3.5739,3.558,3.5423
11/3/1958,0.295,3.3475,3.3233,3.2991,3.3475,3.3233,3.2991,3.3475,3.3233,3.2991,3.3475,3.3233,3.2991
11/4/1958,0.472,0.504,0.4838,0.4536,0.504,0.4838,0.4536,0.504,0.4838,0.4536,0.504,0.4838,0.4536
11/5/1958,0.372,0,0,0,0,0,0,0,0,0,0,0,0
11/6/1958,0.544,0.64,0.6,0.57,0.64,0.6,0.57,0.64,0.6,0.57,0.64,0.6,0.57
11/7/1958,0.17,3.2135,3.1999,3.1909,3.2135,3.1999,3.1909,3.2135,3.1999,3.1909,3.2135,3.1999,3.1909
11/8/1958,0.126,4.5593,4.5089,4.4639,4.5593,4.5089,4.4639,4.5593,4.5089,4.4639,4.5593,4.5089,4.4639
11/9/1958,0.712,1.0009,0.9554,0.9098,1.0009,0.9554,0.9098,1.0009,0.9554,0.9098,1.0009,0.9554,0.9098
11/10/1958,0.6,0,0,0,0,0,0,0,0,0,0,0,0
11/11/1958,0.442,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109
11/12/1958,0.233,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109
11/13/1958,0.248,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109
11/14/1958,0.524,0,0,0,0,0,0,0,0,0,0,0,0
11/15/1958,0.753,0,0,0,0,0,0,0,0,0,0,0,0
11/16/1958,0.653,0.2622,0.242,0.2218,0.2622,0.242,0.2218,0.2622,0.242,0.2218,0.2622,0.242,0.2218
11/17/1958,0.403,0,0,0,0,0,0,0,0,0,0,0,0
11/18/1958,0.236,0,0,0,0,0,0,0,0,0,0,0,0
11/19/1958,0.336,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109
11/20/1958,0.196,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109,0.1311,0.121,0.1109
11/21/1958,0.346,0,0,0,0,0,0,0,0,0,0,0,0
11/22/1958,0.126,0,0,0,0,0,0,0,0,0,0,0,0
11/23/1958,0.136,0,0,0,0,0,0,0,0,0,0,0,0
11/24/1958,0.063,0,0,0,0,0,0,0,0,0,0,0,0
11/25/1958,0.136,0,0,0,0,0,0,0,0,0,0,0,0
11/26/1958,0.229,0,0,0,0,0,0,0,0,0,0,0,0
11/27/1958,0.112,2.1158,2.0254,1.9451,2.1158,2.0254,1.9451,2.1158,2.0254,1.9451,2.1158,2.0254,1.9451
11/28/1958,0.136,0,0,0,0,0,0,0,0,0,0,0,0
11/29/1958,0.125,0,0,0,0,0,0,0,0,0,0,0,0
11/30/1958,0.151,0.4978,0.4679,0.4479,0.4978,0.4679,0.4479,0.4978,0.4679,0.4479,0.4978,0.4679,0.4479
12/1/1958,0.56,0,0,0,0,0,0,0,0,0,0,0,0
12/2/1958,0.188,0.4978,0.4779,0.4379,0.4978,0.4779,0.4379,0.4978,0.4779,0.4379,0.4978,0.4779,0.4379
12/3/1958,0.385,0,0,0,0,0,0,0,0,0,0,0,0
12/4/1958,0.104,0,0,0,0,0,0,0,0,0,0,0,0
12/5/1958,0.252,0.49,0.474,0.4579,0.49,0.474,0.4579,0.49,0.474,0.4579,0.49,0.474,0.4579
12/6/1958,0.512,0.7351,0.711,0.6869,0.7351,0.711,0.6869,0.7351,0.711,0.6869,0.7351,0.711,0.6869
12/7/1958,0.21,0.1249,0.1145,0.1041,0.1249,0.1145,0.1041,0.1249,0.1145,0.1041,0.1249,0.1145,0.1041
12/8/1958,0.324,0.4817,0.4836,0.4855,0.4817,0.4836,0.4855,0.4817,0.4836,0.4855,0.4817,0.4836,0.4855
12/9/1958,0.243,17.6766,17.7916,17.9068,17.6766,17.7916,17.9068,17.6766,17.7916,17.9068,17.6766,17.7916,17.9068
12/10/1958,0.266,5.6427,5.6956,5.7485,5.6427,5.6956,5.7485,5.6427,5.6956,5.7485,5.6427,5.6956,5.7485
12/11/1958,0.067,12.9351,12.8961,12.857,12.9351,12.8961,12.857,12.9351,12.8961,12.857,12.9351,12.8961,12.857
12/12/1958,0.079,6.5318,6.5014,6.4809,6.5318,6.5014,6.4809,6.5318,6.5014,6.4809,6.5318,6.5014,6.4809
12/13/1958,0.384,4.6005,4.5683,4.5444,4.6005,4.5683,4.5444,4.6005,4.5683,4.5444,4.6005,4.5683,4.5444
12/14/1958,0.038,4.6157,4.557,4.5009,4.6157,4.557,4.5009,4.6157,4.557,4.5009,4.6157,4.557,4.5009
12/15/1958,0.068,4.5825,4.588,4.588,4.5825,4.588,4.588,4.5825,4.588,4.588,4.5825,4.588,4.588
12/16/1958,0.094,4.7222,4.6863,4.6462,4.7222,4.6863,4.6462,4.7222,4.6863,4.6462,4.7222,4.6863,4.6462
12/17/1958,0.203,0,0,0,0,0,0,0,0,0,0,0,0
12/18/1958,0.131,1.3438,1.3099,1.2761,1.3438,1.3099,1.2761,1.3438,1.3099,1.2761,1.3438,1.3099,1.2761
12/19/1958,0.115,1.7096,1.6682,1.6269,1.7096,1.6682,1.6269,1.7096,1.6682,1.6269,1.7096,1.6682,1.6269
12/20/1958,0.35,0.6105,0.5958,0.5811,0.6105,0.5958,0.5811,0.6105,0.5958,0.5811,0.6105,0.5958,0.5811
12/21/1958,0.112,4.1536,4.0573,3.9708,4.1536,4.0573,3.9708,4.1536,4.0573,3.9708,4.1536,4.0573,3.9708
12/22/1958,0.414,0.2473,0.2369,0.2265,0.2473,0.2369,0.2265,0.2473,0.2369,0.2265,0.2473,0.2369,0.2265
12/23/1958,0.174,0.2492,0.2358,0.2222,0.2492,0.2358,0.2222,0.2492,0.2358,0.2222,0.2492,0.2358,0.2222
12/24/1958,0.05,0,0,0,0,0,0,0,0,0,0,0,0
12/25/1958,0.133,0,0,0,0,0,0,0,0,0,0,0,0
